JobID,JobName,JobCode,MoldDesignID,InstructionID,ProcessingItemID,ResponsiblePersonID,MachiningCustomerID,OutsourcingID,MoldID,JobType,JobStartDate,JobEndDate,JobQuantity,JobStatus,JobDescription,JobNote,IDMaKhuonThietKe,IDVatLieuNhua,YearPeriod,MonthPeriod,Approved,DeliveryDeadline,ReleasePeriod,BeginDate,DateEntry,PostProductionFeedback,AnhKhuonJob,NgayChupAnhKhuonJob,KhoiLuongKhuonJob,NoiGCkhuon,FormingLocation,MoldShippingDate,TeflonWaiting,InventoryCheckUponReProduction,DrawingChecUponReProduction,ToleranceX,ToleranceY,SeparateCutter,QuantitySentToTheOffice,NoiNhan,PriceQuote,UnitPrice,LoaiThungDong,BaoNilon,PocketTEST,ProductionCommunication,PlugAri,TrayWeight,IsSelected,JobFolderLink,Vt1,Split1,Split1Right,Vt2,Split2,Split2Right,Vt3,Split3,Split3Right,JobCodeAuto
597,YCM-073D,YCM073D,3269,,2,1,2,,4544,,12/26/2023,,1,,,,YCM-073D,,2024,1,TRUE,1/16/2024,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,YCM,073D,0,073D,073D,0,073D,073D,YCM073D
598,YCM-074D,YCM074D,3270,,2,1,2,,4546,,2/29/2024,,1,,,,YCM-074D,,2024,2,TRUE,3/7/2024,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,YCM,074D,0,074D,074D,0,074D,074D,YCM074D
599,YES-004 TEST,YES004TEST,3275,,2,1,2,,4547,,9/13/2022,9/15/2022,1,,,,YES-004,,,,TRUE,9/15/2022,新規金型,,,,,,,,,,FALSE,No,No,,,No,,,FALSE,,,,,,FALSE,,FALSE,,4,YES,004 TEST,0,004 TEST,004 TEST,0,004 TEST,004 TEST,YES004 TEST
600,YGE-002,YGE002,3278,,1,1,2,,4230,,9/2/2024,,1,,,,YGE-002,,2024,9,TRUE,9/10/2024,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,128.8,1. 印刷,1. 要,なし,,FALSE,,FALSE,,4,YGE,002,0,002,002,0,002,002,YGE002
601,YKW-008,YKW008,3292,,1,1,2,,4549,,12/23/2023,,1,,,,YKW-008M,,2024,1,TRUE,1/15/2024,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,1. 有,0,メール通り,TRUE,168,1. 印刷,1. 要,なし,,FALSE,,FALSE,,4,YKW,008,0,008,008,0,008,008,YKW008
602,YMK-001,YMK001,3293,,7,5,2,,3047,,1/13/2023,,1,,,,YMK-001,,2023,,TRUE,,新規,,,,,,,,,,FALSE,No,No,,,No,,,FALSE,,,,,,FALSE,,FALSE,,4,YMK,001,0,001,001,0,001,001,YMK001
603,YMS-001 4P,YMS0014P,3298,,1,1,2,,4552,,12/12/2023,,1,,,,YMS-001M 4P,,2023,12,TRUE,12/19/2023,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,YMS,001 4P,0,001 4P,001 4P,0,001 4P,001 4P,YMS001 4P
604,YMS-001 R2,YMS001R2,3299,,1,1,2,,4553,,10/16/2023,,1,,,,YMS-001M R2,,2023,10,TRUE,11/17/2023,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,39.9,1. 印刷,1. 要,済,,FALSE,,FALSE,,4,YMS,001 R2,0,001 R2,001 R2,0,001 R2,001 R2,YMS001 R2
605,YMS-001D R1,YMS001DR1,3296,,2,1,2,,4555,,8/9/2023,,1,,OKH-001　改造,,YMS-001D R1,,2023,8,TRUE,8/10/2023,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,YMS,001D R1,0,001D R1,001D R1,0,001D R1,001D R1,YMS001D R1
606,YMS-001D R2,YMS001DR2,3297,,2,1,2,,4556,,9/20/2023,,1,,,,YMS-001D R2,,2023,9,TRUE,,3.再製作,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,YMS,001D R2,0,001D R2,001D R2,0,001D R2,001D R2,YMS001D R2
607,YMS-002 A/B,YMS002A/B,3301,,1,1,2,,4557,,10/25/2023,,1,,,,YMS-002 A/B VN,,2023,10,TRUE,11/6/2023,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,,1. 印刷,1. 要,済,,FALSE,,FALSE,,4,YMS,002 A/B,0,002 A/B,002 A/B,0,002 A/B,002 A/B,YMS002 A/B
608,YMS-002D R2 VN,YMS002DR2VN,3302,,2,1,2,,4529,,9/21/2023,,1,,,,YMS-002D R2 VN,,2023,9,TRUE,9/22/2023,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,YMS,002D R2 VN,0,002D R2 VN,002D R2 VN,0,002D R2 VN,002D R2 VN,YMS002D R2 VN
609,YMS-002D VN,YMS002DVN,3303,,2,1,2,,4550,,8/9/2023,,1,,,,YMS-002D VN,,2023,8,TRUE,8/10/2023,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,YMS,002D VN,0,002D VN,002D VN,0,002D VN,002D VN,YMS002D VN
610,YMS-069D - TEST,YMS069DTEST,3306,,2,1,2,,4548,,8/31/2023,,1,,Nham thanh YMS-068,,YMS-069,,2023,8,TRUE,,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,YMS,069D - TEST,6,069D,TEST,0,TEST,TEST,YMS069D  TEST
611,YMT-010,YMT010,3315,,1,1,2,,121,,,,1,,,,YMT-010,,2023,6,TRUE,6/14/2023,1.新規金型,,,,IMG_2077.JPG,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,237.3,1. 印刷,1. 要,,,FALSE,,FALSE,,4,YMT,010,0,010,010,0,010,010,YMT010
612,YOK-004,YOK004,3320,,1,1,2,,118,,11/10/2022,,1,,,,YOK-004,,,,TRUE,11/24/2022,新規金型,,,,YOK-004.jpg,,,,,,FALSE,No,No,,,No,,,FALSE,,,,,,FALSE,,FALSE,,4,YOK,004,0,004,004,0,004,004,YOK004
613,Z-020-1,Z0201,3410,,1,1,2,,2828,,5/10/2024,,1,,,,YSD-Z-020-1M,,2024,5,TRUE,5/27/2024,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,1. 印刷,1. 要,済,,FALSE,,FALSE,,2,Z,020-1,4,020,1,0,1,1,Z0201
614,Z-020-1D,Z0201D,3409,,2,1,2,,4522,,,,1,,,,YSD-Z-020-1D,,2024,3,TRUE,4/1/2024,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,2,Z,020-1D,4,020,1D,0,1D,1D,Z0201D
615,Z-050-3,Z0503,3416,,1,1,2,,2829,,5/10/2024,,1,,,,YSD-Z-050-3M,,2024,5,TRUE,5/28/2024,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,1. 印刷,1. 要,済,,FALSE,,FALSE,,2,Z,050-3,4,050,3,0,3,3,Z0503
617,Z-060-1,Z0601,3345,,7,4,2,,2584,,7/18/2023,,1,,,,YSD-A-060-1,,2023,,TRUE,7/18/2023,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,2,Z,060-1,4,060,1,0,1,1,Z0601
618,Z-080-1,Z0801,3418,,6,8,2,,2583,,5/15/2023,,1,,,,YSD-Z-080-1,,2023,,TRUE,5/15/2023,4.修理,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,2,Z,080-1,4,080,1,0,1,1,Z0801
619,Z-100-1,Z1001,3419,,1,1,2,,2561,,8/26/2022,8/26/2022,1,,,,YSD-Z-100-1,,,,TRUE,8/26/2022,追加工,,,,,,,,,,FALSE,No,No,,,No,,,FALSE,,,,,,FALSE,,FALSE,,2,Z,100-1,4,100,1,0,1,1,Z1001
620,Z-100-2,Z1002,3422,,1,7000,2,,2830,,5/10/2024,,1,,,,YSD-Z-100-2M,,2024,5,TRUE,5/29/2024,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,1. 印刷,1. 要,済,,FALSE,,FALSE,,2,Z,100-2,4,100,2,0,2,2,Z1002
621,Z-100-2D,Z1002D,3421,,2,1,2,,4519,,,,1,,,,YSD-Z-100-2D,,2024,3,TRUE,4/1/2024,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,2,Z,100-2D,4,100,2D,0,2D,2D,Z1002D
622,Z-050-3D,Z0503D,3415,,2,1,2,,4530,,,,1,,,,YSD-Z-050-3D,,2024,3,TRUE,4/1/2024,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,2,Z,050-3D,4,050,3D,0,3D,3D,Z0503D
623,ZA 水冷ベース,ZA水冷ベース,3181,,3,5,2,,4531,,10/13/2023,,1,,,,WB ZA,,2023,0,TRUE,10/13/2023,,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,0,ZA 水冷ベース,ZA 水冷ベース,0,ZA 水冷ベース,ZA 水冷ベース,0,ZA 水冷ベース,ZA 水冷ベース,ZA 水冷ベース
624,ZA 別抜き,ZA別抜き,3492,,7,6,2,,4532,,,,,,Sua　スタッキング,,ZA 別抜き,,,,TRUE,9/30/2022,,,,,,,,,,,FALSE,No,No,,,No,,,FALSE,,,,,,FALSE,,FALSE,,0,ZA 別抜き,ZA 別抜き,0,ZA 別抜き,ZA 別抜き,0,ZA 別抜き,ZA 別抜き,ZA 別抜き
625,ZB木板,ZB木板,3493,,5,4,2,,4533,,11/9/2023,,1,,,,ZB木板,,2023,0,TRUE,11/10/2023,3.再製作,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,0,ZB木板,ZB木板,0,ZB木板,ZB木板,0,ZB木板,ZB木板,ZB木板
626,エアコン室外機カーバー,エアコン室外機カーバー,3496,,10,3,2,,4534,,8/4/2023,,1,,,,エアコン室外機カーバー,,2023,,TRUE,,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,0,エアコン室外機カーバー,エアコン室外機カーバー,0,エアコン室外機カーバー,エアコン室外機カーバー,0,エアコン室外機カーバー,エアコン室外機カーバー,エアコン室外機カーバー
627,カットライン別抜き,カットライン別抜き,3497,,7,5,2,,4535,,11/15/2022,,1,,,,カットライン別抜き,,,,TRUE,11/15/2022,,,,,,,,,,,FALSE,No,No,,,No,,,FALSE,,,,,,FALSE,,FALSE,,0,カットライン別抜き,カットライン別抜き,0,カットライン別抜き,カットライン別抜き,0,カットライン別抜き,カットライン別抜き,カットライン別抜き
628,キリコだし,キリコだし,3498,,10,1,2,,4536,,8/1/2024,,1,,,,キリコだし,,2024,0,TRUE,8/7/2024,,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,0,キリコだし,キリコだし,0,キリコだし,キリコだし,0,キリコだし,キリコだし,キリコだし
629,コンプレッサー　PB11MNB5,コンプレッサーPB11MNB5,3499,,17,3,2,,4537,,11/9/2023,,1,,,,コンプレッサー　PB11MNB5,,2023,0,TRUE,,2.新規,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,0,コンプレッサー　PB11MNB5,コンプレッサー　PB11MNB5,0,コンプレッサー　PB11MNB5,コンプレッサー　PB11MNB5,0,コンプレッサー　PB11MNB5,コンプレッサー　PB11MNB5,コンプレッサー　PB11MNB5
630,サーブ木板　A,サーブ木板A,3500,,7,8,2,,4554,,11/20/2023,,1,,,,サーブ木板　A,,2023,0,TRUE,11/20/2023,3.再製作,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,0,サーブ木板　A,サーブ木板　A,0,サーブ木板　A,サーブ木板　A,0,サーブ木板　A,サーブ木板　A,サーブ木板　A
631,サーブ木板　A [1-160-4],サーブ木板A[11604],3500,,7,7000,1,,4554,,,,1,,,,サーブ木板　A,,2024,0,TRUE,5/27/2024,3.再製作,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,11,サーブ木板　A [1,160-4],4,160,4],0,4],4],サーブ木板　A [11604]
632,サーブ木板　D,サーブ木板D,3501,,7,4,2,,4545,,1/19/2024,,1,,,,サーブ木板　D,,2024,0,TRUE,1/19/2024,3.再製作,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,0,サーブ木板　D,サーブ木板　D,0,サーブ木板　D,サーブ木板　D,0,サーブ木板　D,サーブ木板　D,サーブ木板　D
633,サーブ木板　K,サーブ木板K,3502,,7,4,2,,4496,,12/26/2023,,1,,,,サーブ木板　K,,2024,0,TRUE,12/28/2023,2.新規,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,0,サーブ木板　K,サーブ木板　K,0,サーブ木板　K,サーブ木板　K,0,サーブ木板　K,サーブ木板　K,サーブ木板　K
634,サーブ木板 ZA,サーブ木板ZA,3503,,7,8,2,,4491,,5/17/2024,,1,,,,サーブ木板 ZA,,2024,0,TRUE,5/17/2024,3.再製作,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,0,サーブ木板 ZA,サーブ木板 ZA,0,サーブ木板 ZA,サーブ木板 ZA,0,サーブ木板 ZA,サーブ木板 ZA,サーブ木板 ZA
635,サーブ木板　ZB,サーブ木板ZB,3504,,5,4,2,,4484,,8/18/2023,,1,,,,サーブ木板　ZB,,2023,,TRUE,8/18/2023,4.修理,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,0,サーブ木板　ZB,サーブ木板　ZB,0,サーブ木板　ZB,サーブ木板　ZB,0,サーブ木板　ZB,サーブ木板　ZB,サーブ木板　ZB
636,サーブ木板 ZD,サーブ木板ZD,3505,,7,5,2,,4518,,11/10/2023,,1,,,,サーブ木板 ZD,,2023,0,TRUE,11/10/2023,3.再製作,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,0,サーブ木板 ZD,サーブ木板 ZD,0,サーブ木板 ZD,サーブ木板 ZD,0,サーブ木板 ZD,サーブ木板 ZD,サーブ木板 ZD
637,サーブ木板 ZD t36,サーブ木板ZDt36,3505,,7,8,2,,4518,,4/12/2024,,1,,,,サーブ木板 ZD,,2024,0,TRUE,4/12/2024,2.新規,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,0,サーブ木板 ZD t36,サーブ木板 ZD t36,0,サーブ木板 ZD t36,サーブ木板 ZD t36,0,サーブ木板 ZD t36,サーブ木板 ZD t36,サーブ木板 ZD t36
638,スタキング　A タイプ,スタキングAタイプ,3507,,7,7,2,,4501,,1/18/2024,,1,,,,スタキング　A タイプ,,2024,0,TRUE,1/18/2024,2.新規,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,0,スタキング　A タイプ,スタキング　A タイプ,0,スタキング　A タイプ,スタキング　A タイプ,0,スタキング　A タイプ,スタキング　A タイプ,スタキング　A タイプ
639,スタキング共通,スタキング共通,3508,,7,8,2,,4500,,7/16/2024,,1,,,,スタキング共通,,2024,0,TRUE,7/18/2024,3.再製作,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,0,スタキング共通,スタキング共通,0,スタキング共通,スタキング共通,0,スタキング共通,スタキング共通,スタキング共通
640,ドア修理,ドア修理,3512,,10,1,2,,4480,,11/25/2023,,1,,,,ドア修理,,2023,0,TRUE,11/27/2023,4.修理,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,0,ドア修理,ドア修理,0,ドア修理,ドア修理,0,ドア修理,ドア修理,ドア修理
641,機械治具・クランプ,機械治具・クランプ,3514,,10,3,2,,4564,,8/1/2023,,4,,Lam clamp ga khuon,,機械治具,,2023,0,TRUE,,2.新規,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,0,機械治具・クランプ,機械治具・クランプ,0,機械治具・クランプ,機械治具・クランプ,0,機械治具・クランプ,機械治具・クランプ,機械治具・クランプ
642,金型整理,金型整理,3515,,10,7000,2,,4614,,9/2/2023,,,,,,金型整理,,2023,0,TRUE,,2.新規,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,0,金型整理,金型整理,0,金型整理,金型整理,0,金型整理,金型整理,金型整理
643,治具2021.8.19,治具2021.8.19,3517,,19,1,2,,4623,,9/25/2023,,4,,,,治具2021.8.19,,2023,9,TRUE,9/27/2023,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,0,治具2021.8.19,治具2021.8.19,0,治具2021.8.19,治具2021.8.19,0,治具2021.8.19,治具2021.8.19,治具2021.8.19
644,社内作業,社内作業,3518,,17,1,2,,4563,,8/23/2022,8/23/2030,,,,,社内作業,,,0,FALSE,8/23/2022,6.その他,,,,,,,,,,FALSE,No,No,,,No,,,FALSE,,,,,,FALSE,,FALSE,,0,社内作業,社内作業,0,社内作業,社内作業,0,社内作業,社内作業,社内作業
645,廃油(ドラム缶),廃油(ドラム缶),3520,,17,1,2,,4478,,8/29/2023,,4,,,,廃油(ドラム缶),,2023,0,TRUE,,2.新規,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,0,廃油(ドラム缶),廃油(ドラム缶),0,廃油(ドラム缶),廃油(ドラム缶),0,廃油(ドラム缶),廃油(ドラム缶),廃油(ドラム缶)
655,SHT-017 R2,SHT017R2,3561,,1,1,2,,4625,,9/13/2024,,1,,,,,,2024,9,TRUE,10/3/2024,2.新規,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,97.3,1. 印刷,1. 要,なし,,FALSE,,FALSE,,4,SHT,017 R2,0,017 R2,017 R2,0,017 R2,017 R2,SHT017 R2
656,SHT-018 R2,SHT018R2,3562,,1,1,2,,4626,,9/13/2024,,1,,,,,,2024,9,TRUE,10/4/2024,2.新規,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,65.8,1. 印刷,1. 要,なし,,FALSE,,FALSE,,4,SHT,018 R2,0,018 R2,018 R2,0,018 R2,018 R2,SHT018 R2
657,WB ZD 470x347 Upper H60,WBZD470x347UpperH60,3563,,3,1,2,,4642,,,,1,,,,,,2024,9,TRUE,9/25/2024,2.新規,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,0,WB ZD 470x347 Upper H60,WB ZD 470x347 Upper H60,0,WB ZD 470x347 Upper H60,WB ZD 470x347 Upper H60,0,WB ZD 470x347 Upper H60,WB ZD 470x347 Upper H60,WB ZD 470x347 Upper H60
658,TIH-024D,TIH024D,3564,,2,1,2,,4627,,,,1,,,,,,2024,9,TRUE,9/26/2024,2.新規,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,TIH,024D,0,024D,024D,0,024D,024D,TIH024D
659,JAE-331R2,JAE331R2,3565,,1,1,2,,4628,,,,1,,,,,,2024,9,TRUE,9/28/2024,2.新規,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,JAE,331R2,0,331R2,331R2,0,331R2,331R2,JAE331R2
660,JAE-326D,JAE326D,3566,,2,1,2,,4629,,,,1,,,,,,2024,9,TRUE,10/1/2024,2.新規,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,JAE,326D,0,326D,326D,0,326D,326D,JAE326D
661,JAE-327D,JAE327D,3567,,2,1,2,,4632,,,,1,,,,,,2024,9,TRUE,10/2/2024,2.新規,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,JAE,327D,0,327D,327D,0,327D,327D,JAE327D
662,JAE-328D,JAE328D,3568,,2,1,2,,4630,,,,1,,,,,,2024,9,TRUE,10/7/2024,2.新規,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,JAE,328D,0,328D,328D,0,328D,328D,JAE328D
663,JAE-330D,JAE330D,3591,,2,1,2,,4631,,,,1,,,,,,2024,9,TRUE,10/9/2024,2.新規,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,JAE,330D,0,330D,330D,0,330D,330D,JAE330D
664,MMT-017,MMT017,3593,,1,1,2,,4634,,9/28/2024,,1,,,,,,2024,9,TRUE,10/8/2024,2.新規,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,113.4,1. 印刷,1. 要,なし,,FALSE,,FALSE,,4,MMT,017,0,017,017,0,017,017,MMT017
665,SSM-033,SSM033,2243,,1,1,2,,212,,,,1,,,,,,2024,0,TRUE,9/27/2024,2.新規,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,SSM,033,0,033,033,0,033,033,SSM033
666,JAE-329D R1,JAE329DR1,3594,,2,1,2,,4645,,,,1,,,,,,2024,9,TRUE,10/11/2024,2.新規,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,JAE,329D R1,0,329D R1,329D R1,0,329D R1,329D R1,JAE329D R1
668,JAE-333 R1,JAE333R1,3595,,1,1,2,,4638,,9/30/2024,,1,,,,,,2024,10,TRUE,10/10/2024,2.新規,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,214.9,1. 印刷,1. 要,なし,,FALSE,,FALSE,,4,JAE,333 R1,0,333 R1,333 R1,0,333 R1,333 R1,JAE333 R1
669,HYS-002D,HYS002D,3602,,2,1,2,,4640,,,,1,,,,,,2024,10,TRUE,10/17/2024,2.新規,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,HYS,002D,0,002D,002D,0,002D,002D,HYS002D
670,サーブ木板　A　H36,サーブ木板AH36,3500,,7,7,2,,4539,,,,1,,,,,,2024,0,TRUE,10/1/2024,3.再製作,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,0,サーブ木板　A　H36,サーブ木板　A　H36,0,サーブ木板　A　H36,サーブ木板　A　H36,0,サーブ木板　A　H36,サーブ木板　A　H36,サーブ木板　A　H36
672,NGS-018 R1,NGS018R1,3603,,1,1,2,,4637,,10/2/2024,,1,,,,,,2024,10,TRUE,10/16/2024,2.新規,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,92.4,1. 印刷,1. 要,なし,,FALSE,,FALSE,,4,NGS,018 R1,0,018 R1,018 R1,0,018 R1,018 R1,NGS018 R1
674,NNP-001,NNP001,1646,,6,1,2,,947,,,,1,,,,,,2024,0,TRUE,10/3/2024,5.追加工,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,NNP,001,0,001,001,0,001,001,NNP001
675,NPK-002,NPK002,3605,,1,1,2,,4646,,,,1,,,,,,2024,10,TRUE,10/11/2024,2.新規,,,,,,6.8,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,NPK,002,0,002,002,0,002,002,NPK002
676,JAE-326 R1,JAE326R1,3606,,1,1,2,,4647,,10/8/2024,,1,,,,,,2024,10,TRUE,10/19/2024,2.新規,,,,,,5.05,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,79.1,1. 印刷,1. 要,済,,FALSE,,FALSE,#C:\Users\遠藤　健一\Desktop\GIA CONG KHUON\1. CAD - CAM - NC FULL\JAE-326R1 300x285#,4,JAE,326 R1,0,326 R1,326 R1,0,326 R1,326 R1,JAE326 R1
677,7-993-3,79933,2886,,6,8,2,,2028,,,,1,,,,,,2024,0,TRUE,10/7/2024,2.新規,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,2,7,993-3,4,993,3,0,3,3,79933
